location,date,new_cases,people_vaccinated,population
Ecuador,2021-01-20,924.0,17.0,17823857.0
Ecuador,2021-01-21,1747.0,3008.0,17823857.0
Ecuador,2021-01-22,1874.0,3811.0,17823857.0
Ecuador,2021-01-23,969.0,3848.0,17823857.0
Ecuador,2021-01-25,3060.0,5116.0,17823857.0
Ecuador,2021-01-26,275.0,5876.0,17823857.0
Ecuador,2021-01-27,579.0,6580.0,17823857.0
Ecuador,2021-01-28,1389.0,6802.0,17823857.0
Ecuador,2021-01-29,2465.0,7091.0,17823857.0
Ecuador,2021-01-31,3092.0,7133.0,17823857.0
Ecuador,2021-02-01,1049.0,8521.0,17823857.0
Ecuador,2021-02-02,158.0,9722.0,17823857.0
Ecuador,2021-02-03,293.0,12357.0,17823857.0
Ecuador,2021-02-04,1111.0,12425.0,17823857.0
Ecuador,2021-02-05,949.0,12428.0,17823857.0
Ecuador,2021-02-06,2073.0,12429.0,17823857.0
Ecuador,2021-02-08,1167.0,12431.0,17823857.0
Ecuador,2021-02-10,1176.0,12431.0,17823857.0
Ecuador,2021-02-11,293.0,12466.0,17823857.0
Ecuador,2021-02-12,2237.0,12483.0,17823857.0
Ecuador,2021-02-13,1204.0,12487.0,17823857.0
Ecuador,2021-02-15,1696.0,12488.0,17823857.0
Ecuador,2021-02-17,372.0,12491.0,17823857.0
Ecuador,2021-02-18,146.0,34661.0,17823857.0
Ecuador,2021-02-19,1641.0,39607.0,17823857.0
Ecuador,2021-02-20,1416.0,39607.0,17823857.0
Ecuador,2021-02-21,1821.0,41483.0,17823857.0
Ecuador,2021-02-22,1576.0,43101.0,17823857.0
Ecuador,2021-02-23,295.0,43112.0,17823857.0
Ecuador,2021-02-24,812.0,43136.0,17823857.0
Ecuador,2021-02-25,2999.0,59989.0,17823857.0
Ecuador,2021-02-26,2390.0,69907.0,17823857.0
Ecuador,2021-02-27,1430.0,70000.0,17823857.0
Ecuador,2021-02-28,0.0,70004.0,17823857.0
Ecuador,2021-03-01,3556.0,70478.0,17823857.0
Ecuador,2021-03-02,212.0,70499.0,17823857.0
Ecuador,2021-03-03,358.0,70525.0,17823857.0
Ecuador,2021-03-04,2747.0,99847.0,17823857.0
Ecuador,2021-03-05,263.0,119709.0,17823857.0
Ecuador,2021-03-06,1335.0,123672.0,17823857.0
Ecuador,2021-03-07,1873.0,123845.0,17823857.0
Ecuador,2021-03-08,1560.0,128460.0,17823857.0
Ecuador,2021-03-09,115.0,130164.0,17823857.0
Ecuador,2021-03-10,496.0,130773.0,17823857.0
Ecuador,2021-03-11,1727.0,160339.0,17823857.0
Ecuador,2021-03-12,1116.0,204385.0,17823857.0
Ecuador,2021-03-13,1259.0,220452.0,17823857.0
Ecuador,2021-03-14,1450.0,221190.0,17823857.0
Ecuador,2021-03-15,1555.0,231703.0,17823857.0
Ecuador,2021-03-16,277.0,239702.0,17823857.0
Ecuador,2021-03-17,356.0,245860.0,17823857.0
Ecuador,2021-03-18,2744.0,249118.0,17823857.0
Ecuador,2021-03-19,1831.0,252474.0,17823857.0
Ecuador,2021-03-20,2214.0,257550.0,17823857.0
Ecuador,2021-03-21,1225.0,259507.0,17823857.0
Ecuador,2021-03-22,1730.0,301190.0,17823857.0
Ecuador,2021-03-23,253.0,324321.0,17823857.0
Ecuador,2021-03-24,719.0,333815.0,17823857.0
Ecuador,2021-03-25,3237.0,344556.0,17823857.0
Ecuador,2021-03-26,1849.0,356221.0,17823857.0
Ecuador,2021-03-27,2795.0,360721.0,17823857.0
Ecuador,2021-03-28,1248.0,361055.0,17823857.0
Ecuador,2021-03-29,1783.0,379843.0,17823857.0
Ecuador,2021-03-30,642.0,388223.0,17823857.0
Ecuador,2021-03-31,2201.0,400735.0,17823857.0
Ecuador,2021-04-01,1430.0,424106.0,17823857.0
Ecuador,2021-04-02,1633.0,430113.0,17823857.0
Ecuador,2021-04-03,1650.0,435892.0,17823857.0
Ecuador,2021-04-04,1137.0,438701.0,17823857.0
Ecuador,2021-04-05,2506.0,471370.0,17823857.0
Ecuador,2021-04-06,1096.0,503590.0,17823857.0
Ecuador,2021-04-07,925.0,543878.0,17823857.0
Ecuador,2021-04-08,1902.0,553900.0,17823857.0
Ecuador,2021-04-09,2015.0,560689.0,17823857.0
Ecuador,2021-04-10,1059.0,561873.0,17823857.0
Ecuador,2021-04-11,2199.0,561882.0,17823857.0
Ecuador,2021-04-12,1940.0,562745.0,17823857.0
Ecuador,2021-04-13,253.0,603632.0,17823857.0
Ecuador,2021-04-14,519.0,632527.0,17823857.0
Ecuador,2021-04-15,2950.0,661453.0,17823857.0
Ecuador,2021-04-16,4892.0,690331.0,17823857.0
Ecuador,2021-04-17,533.0,731470.0,17823857.0
Ecuador,2021-04-18,2193.0,734040.0,17823857.0
Ecuador,2021-04-19,2389.0,770219.0,17823857.0
Ecuador,2021-04-20,17.0,814385.0,17823857.0
Ecuador,2021-04-21,591.0,868444.0,17823857.0
Ecuador,2021-04-22,1689.0,914921.0,17823857.0
Ecuador,2021-04-23,2550.0,964925.0,17823857.0
Ecuador,2021-04-24,5913.0,982882.0,17823857.0
Ecuador,2021-04-25,1448.0,990526.0,17823857.0
Ecuador,2021-04-26,608.0,1026736.0,17823857.0
Ecuador,2021-04-27,1413.0,1078158.0,17823857.0
Ecuador,2021-04-28,554.0,1124648.0,17823857.0
Ecuador,2021-04-29,2333.0,1193052.0,17823857.0
Ecuador,2021-04-30,3027.0,1249905.0,17823857.0
Ecuador,2021-05-01,1173.0,1300075.0,17823857.0
Ecuador,2021-05-02,2727.0,1339627.0,17823857.0
Ecuador,2021-05-03,2710.0,1386261.0,17823857.0
Ecuador,2021-05-04,747.0,1419009.0,17823857.0
Ecuador,2021-05-05,3196.0,1461243.0,17823857.0
Ecuador,2021-05-06,1806.0,1508443.0,17823857.0
Ecuador,2021-05-07,2279.0,1548985.0,17823857.0
Ecuador,2021-05-08,1561.0,1564336.0,17823857.0
Ecuador,2021-05-09,2033.0,1569600.0,17823857.0
Ecuador,2021-05-10,1375.0,1597119.0,17823857.0
Ecuador,2021-05-11,1764.0,1622752.0,17823857.0
Ecuador,2021-05-12,535.0,1641434.0,17823857.0
Ecuador,2021-05-13,2037.0,1664813.0,17823857.0
Ecuador,2021-05-14,1151.0,1707046.0,17823857.0
Ecuador,2021-05-15,1219.0,1725030.0,17823857.0
Ecuador,2021-05-16,2518.0,1740198.0,17823857.0
Ecuador,2021-05-17,609.0,1767464.0,17823857.0
Ecuador,2021-05-18,741.0,1786544.0,17823857.0
Ecuador,2021-05-19,596.0,1807824.0,17823857.0
Ecuador,2021-05-20,1441.0,1852555.0,17823857.0
Ecuador,2021-05-21,2348.0,1897451.0,17823857.0
Ecuador,2021-05-22,1366.0,1935689.0,17823857.0
Ecuador,2021-05-23,1219.0,2018957.0,17823857.0
Ecuador,2021-05-24,1011.0,2019883.0,17823857.0
Ecuador,2021-05-25,347.0,2025253.0,17823857.0
Ecuador,2021-05-26,969.0,2031190.0,17823857.0
Ecuador,2021-05-27,1064.0,2033340.0,17823857.0
Ecuador,2021-05-28,1098.0,2045995.0,17823857.0
Ecuador,2021-05-29,836.0,2062863.0,17823857.0
Ecuador,2021-05-30,1576.0,2076035.0,17823857.0
Ecuador,2021-05-31,1100.0,2101930.0,17823857.0
Ecuador,2021-06-01,196.0,2127085.0,17823857.0
Ecuador,2021-06-02,1653.0,2157118.0,17823857.0
Ecuador,2021-06-03,1175.0,2207972.0,17823857.0
Ecuador,2021-06-04,952.0,2264304.0,17823857.0
Ecuador,2021-06-05,922.0,2293215.0,17823857.0
Ecuador,2021-06-06,690.0,2312566.0,17823857.0
Ecuador,2021-06-07,924.0,2354049.0,17823857.0
Ecuador,2021-06-08,386.0,2396948.0,17823857.0
Ecuador,2021-06-09,246.0,2435210.0,17823857.0
Ecuador,2021-06-10,885.0,2472499.0,17823857.0
Ecuador,2021-06-11,2153.0,2513790.0,17823857.0
Ecuador,2021-06-12,1098.0,2539644.0,17823857.0
Ecuador,2021-06-13,987.0,2562513.0,17823857.0
Ecuador,2021-06-14,826.0,2601633.0,17823857.0
Ecuador,2021-06-15,205.0,2651770.0,17823857.0
Ecuador,2021-06-16,235.0,2712169.0,17823857.0
Ecuador,2021-06-17,1806.0,2771694.0,17823857.0
Ecuador,2021-06-18,1161.0,2834826.0,17823857.0
Ecuador,2021-06-19,2054.0,2878004.0,17823857.0
Ecuador,2021-06-20,1191.0,2891272.0,17823857.0
Ecuador,2021-06-21,855.0,2944399.0,17823857.0
Ecuador,2021-06-22,192.0,3000143.0,17823857.0
Ecuador,2021-06-23,543.0,3057705.0,17823857.0
Ecuador,2021-06-24,1931.0,3113935.0,17823857.0
Ecuador,2021-06-25,376.0,3167620.0,17823857.0
Ecuador,2021-06-26,2751.0,3205607.0,17823857.0
Ecuador,2021-06-27,1128.0,3219417.0,17823857.0
Ecuador,2021-06-28,974.0,3267172.0,17823857.0
Ecuador,2021-06-29,1407.0,3315019.0,17823857.0
Ecuador,2021-06-30,1746.0,3369155.0,17823857.0
Ecuador,2021-07-01,1015.0,3421867.0,17823857.0
Ecuador,2021-07-02,1034.0,3481980.0,17823857.0
Ecuador,2021-07-03,1619.0,3544647.0,17823857.0
Ecuador,2021-07-04,985.0,3583704.0,17823857.0
Ecuador,2021-07-05,0.0,3695238.0,17823857.0
Ecuador,2021-07-06,507.0,3834564.0,17823857.0
Ecuador,2021-07-07,1302.0,3997643.0,17823857.0
Ecuador,2021-07-08,1078.0,4191204.0,17823857.0
Ecuador,2021-07-09,849.0,4424085.0,17823857.0
Ecuador,2021-07-10,0.0,4657329.0,17823857.0
Ecuador,2021-07-11,2098.0,4834608.0,17823857.0
Ecuador,2021-07-12,370.0,5088128.0,17823857.0
Ecuador,2021-07-13,68.0,5409502.0,17823857.0
Ecuador,2021-07-14,2468.0,5780354.0,17823857.0
Ecuador,2021-07-15,875.0,6185969.0,17823857.0
Ecuador,2021-07-16,965.0,6569164.0,17823857.0
Ecuador,2021-07-17,925.0,6858675.0,17823857.0
Ecuador,2021-07-18,1568.0,7098633.0,17823857.0
Ecuador,2021-07-19,850.0,7400080.0,17823857.0
Ecuador,2021-07-20,247.0,7693781.0,17823857.0
Ecuador,2021-07-21,1634.0,7954844.0,17823857.0
Ecuador,2021-07-22,669.0,8186138.0,17823857.0
Ecuador,2021-07-23,1169.0,8408870.0,17823857.0
Ecuador,2021-07-24,936.0,8585908.0,17823857.0
Ecuador,2021-07-25,0.0,8714585.0,17823857.0
Ecuador,2021-07-26,0.0,8854376.0,17823857.0
Ecuador,2021-07-27,2227.0,9058601.0,17823857.0
Ecuador,2021-07-28,786.0,9285899.0,17823857.0
Ecuador,2021-07-29,0.0,9543339.0,17823857.0
Ecuador,2021-07-30,1940.0,9812429.0,17823857.0
Ecuador,2021-07-31,871.0,10013732.0,17823857.0
Ecuador,2021-08-01,828.0,10130519.0,17823857.0
Ecuador,2021-08-02,226.0,10225907.0,17823857.0
Ecuador,2021-08-03,104.0,10317605.0,17823857.0
Ecuador,2021-08-04,1387.0,10396699.0,17823857.0
Ecuador,2021-08-05,408.0,10463859.0,17823857.0
Ecuador,2021-08-06,1039.0,10516985.0,17823857.0
Ecuador,2021-08-07,649.0,10563220.0,17823857.0
Ecuador,2021-08-08,646.0,10605030.0,17823857.0
Ecuador,2021-08-09,353.0,10605501.0,17823857.0
Ecuador,2021-08-10,81.0,10608516.0,17823857.0
Ecuador,2021-08-11,98.0,10610994.0,17823857.0
Ecuador,2021-08-12,785.0,10612935.0,17823857.0
Ecuador,2021-08-13,619.0,10615611.0,17823857.0
Ecuador,2021-08-14,581.0,10616571.0,17823857.0
Ecuador,2021-08-15,471.0,10617261.0,17823857.0
Ecuador,2021-08-16,196.0,10619135.0,17823857.0
Ecuador,2021-08-17,100.0,10624503.0,17823857.0
Ecuador,2021-08-18,630.0,10632145.0,17823857.0
Ecuador,2021-08-19,897.0,10639941.0,17823857.0
Ecuador,2021-08-20,438.0,10646425.0,17823857.0
Ecuador,2021-08-21,815.0,10653892.0,17823857.0
Ecuador,2021-08-22,719.0,10659805.0,17823857.0
Ecuador,2021-08-23,64.0,10670150.0,17823857.0
Ecuador,2021-08-24,50.0,10687641.0,17823857.0
Ecuador,2021-08-25,468.0,10706903.0,17823857.0
Ecuador,2021-08-26,435.0,10726520.0,17823857.0
Ecuador,2021-08-27,453.0,10746271.0,17823857.0
Ecuador,2021-08-28,360.0,10760514.0,17823857.0
Ecuador,2021-08-29,605.0,10772784.0,17823857.0
Ecuador,2021-08-30,91.0,10794687.0,17823857.0
Ecuador,2021-08-31,61.0,10817074.0,17823857.0
Ecuador,2021-09-08,51.0,10822280.0,17823857.0
Ecuador,2021-09-09,374.0,10838560.0,17823857.0
Ecuador,2021-09-10,0.0,10855329.0,17823857.0
Ecuador,2021-09-11,0.0,10858515.0,17823857.0
Ecuador,2021-09-12,818.0,10860128.0,17823857.0
Ecuador,2021-09-13,187.0,10893166.0,17823857.0
Ecuador,2021-09-14,16.0,10935808.0,17823857.0
Ecuador,2021-09-15,17.0,10987141.0,17823857.0
Ecuador,2021-09-20,435.0,10999841.0,17823857.0
Ecuador,2021-09-21,29.0,11047509.0,17823857.0
Ecuador,2021-09-22,17.0,11050419.0,17823857.0
Ecuador,2021-09-23,411.0,11077714.0,17823857.0
Ecuador,2021-09-24,157.0,11103923.0,17823857.0
Ecuador,2021-09-25,270.0,11107266.0,17823857.0
Ecuador,2021-09-26,214.0,11108116.0,17823857.0
Ecuador,2021-09-27,431.0,11146137.0,17823857.0
Ecuador,2021-09-28,152.0,11244528.0,17823857.0
Ecuador,2021-09-29,70.0,11303434.0,17823857.0
Ecuador,2021-09-30,513.0,11350433.0,17823857.0
Ecuador,2021-10-01,375.0,11418793.0,17823857.0
Ecuador,2021-10-02,564.0,11422887.0,17823857.0
Ecuador,2021-10-03,442.0,11424056.0,17823857.0
Ecuador,2021-10-04,306.0,11453882.0,17823857.0
Ecuador,2021-10-05,29.0,11489289.0,17823857.0
Ecuador,2021-10-06,0.0,11527736.0,17823857.0
Ecuador,2021-10-07,363.0,11563516.0,17823857.0
Ecuador,2021-10-08,229.0,11566614.0,17823857.0
Ecuador,2021-10-09,153.0,11567189.0,17823857.0
Ecuador,2021-10-10,199.0,11567583.0,17823857.0
Ecuador,2021-10-11,71.0,11598188.0,17823857.0
Ecuador,2021-10-12,75.0,11635235.0,17823857.0
Ecuador,2021-10-13,27.0,11671714.0,17823857.0
Ecuador,2021-10-14,631.0,11708111.0,17823857.0
Ecuador,2021-10-15,324.0,11742466.0,17823857.0
Ecuador,2021-10-16,126.0,11748955.0,17823857.0
Ecuador,2021-10-17,150.0,11752748.0,17823857.0
Ecuador,2021-10-18,255.0,11774844.0,17823857.0
Ecuador,2021-10-19,119.0,11800967.0,17823857.0
Ecuador,2021-10-20,55.0,11967286.0,17823857.0
Ecuador,2021-10-21,356.0,12078296.0,17823857.0
Ecuador,2021-10-22,569.0,12176500.0,17823857.0
Ecuador,2021-10-23,386.0,12186611.0,17823857.0
Ecuador,2021-10-24,269.0,12190340.0,17823857.0
Ecuador,2021-10-25,295.0,12274051.0,17823857.0
Ecuador,2021-10-26,26.0,12365104.0,17823857.0
Ecuador,2021-10-27,27.0,12456155.0,17823857.0
Ecuador,2021-10-28,200.0,12548312.0,17823857.0
Ecuador,2021-10-29,308.0,12626054.0,17823857.0
Ecuador,2021-10-30,263.0,12629356.0,17823857.0
Ecuador,2021-10-31,501.0,12630462.0,17823857.0
Ecuador,2021-11-01,271.0,12631625.0,17823857.0
Ecuador,2021-11-02,60.0,12632888.0,17823857.0
Ecuador,2021-11-03,913.0,12634513.0,17823857.0
Ecuador,2021-11-04,48.0,12686924.0,17823857.0
Ecuador,2021-11-05,51.0,12750851.0,17823857.0
Ecuador,2021-11-06,585.0,12755174.0,17823857.0
Ecuador,2021-11-07,116.0,12756571.0,17823857.0
Ecuador,2021-11-08,411.0,12810560.0,17823857.0
Ecuador,2021-11-09,96.0,12867716.0,17823857.0
Ecuador,2021-11-10,78.0,12925941.0,17823857.0
Ecuador,2021-11-11,0.0,12979386.0,17823857.0
Ecuador,2021-11-12,0.0,13029056.0,17823857.0
Ecuador,2021-11-13,0.0,13055729.0,17823857.0
Ecuador,2021-11-14,1719.0,13069423.0,17823857.0
Ecuador,2021-11-15,419.0,13120241.0,17823857.0
Ecuador,2021-11-16,94.0,13178694.0,17823857.0
Ecuador,2021-11-17,600.0,13234483.0,17823857.0
Ecuador,2021-11-18,0.0,13281796.0,17823857.0
Ecuador,2021-11-19,391.0,13336322.0,17823857.0
Ecuador,2021-11-20,572.0,13363543.0,17823857.0
Ecuador,2021-11-21,492.0,13381327.0,17823857.0
Ecuador,2021-11-22,364.0,13477197.0,17823857.0
Ecuador,2021-11-23,142.0,13528290.0,17823857.0
Ecuador,2021-11-24,79.0,13580391.0,17823857.0
Ecuador,2021-11-25,453.0,13632600.0,17823857.0
Ecuador,2021-11-26,513.0,13676032.0,17823857.0
Ecuador,2021-11-27,432.0,13692546.0,17823857.0
Ecuador,2021-11-28,307.0,13700908.0,17823857.0
Ecuador,2021-11-29,478.0,13733215.0,17823857.0
Ecuador,2021-11-30,185.0,13766680.0,17823857.0
